ID,G+C content,Contig size,Number of hits,Maximum coverage,Median coverage,Average coverage,Variance of coverage,Best hit,Prediction
NODE_386_length_93_cov_23.578947,55.913978494623656,93,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_387_length_92_cov_111.108108,56.52173913043478,92,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_388_length_91_cov_77.666667,71.42857142857143,91,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_389_length_91_cov_44.527778,79.12087912087912,91,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_390_length_91_cov_17.861111,78.02197802197803,91,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_391_length_90_cov_114.514286,47.77777777777778,90,4,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.0,NZ_CP020926.1,Chromosome
NODE_392_length_90_cov_5.457143,70.0,90,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_393_length_89_cov_3.323529,69.66292134831461,89,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_394_length_88_cov_131.636364,59.09090909090909,88,1,0.8977272727272727,0.8977272727272727,0.8977272727272727,0.0,NZ_CP028919.1,Chromosome
NODE_395_length_87_cov_50.468750,79.3103448275862,87,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_396_length_87_cov_40.781250,78.16091954022988,87,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_397_length_87_cov_3.531250,59.770114942528735,87,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_398_length_86_cov_52.483871,66.27906976744185,86,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_399_length_86_cov_18.225806,70.93023255813954,86,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_400_length_85_cov_31.300000,77.6470588235294,85,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_401_length_85_cov_5.133333,68.23529411764706,85,2,0.6,0.5235294117647059,0.5235294117647059,0.005847750865051903,NZ_CP020900.1,Chromosome
NODE_402_length_84_cov_36.103448,57.142857142857146,84,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_403_length_82_cov_23.333333,80.48780487804878,82,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_404_length_81_cov_15.346154,80.24691358024691,81,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_405_length_81_cov_15.346154,79.01234567901234,81,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_406_length_81_cov_13.038462,80.24691358024691,81,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_407_length_81_cov_12.000000,81.48148148148148,81,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_408_length_80_cov_65.200000,80.0,80,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_409_length_80_cov_24.680000,61.25,80,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_410_length_80_cov_11.960000,76.25,80,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_411_length_80_cov_3.120000,53.75,80,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_412_length_78_cov_75.782609,74.35897435897436,78,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_413_length_78_cov_46.391304,67.94871794871794,78,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_414_length_78_cov_3.956522,69.23076923076923,78,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_415_length_78_cov_3.130435,69.23076923076923,78,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_416_length_78_cov_2.695652,64.1025641025641,78,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_417_length_77_cov_57.863636,76.62337662337663,77,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_418_length_76_cov_3.000000,69.73684210526316,76,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_419_length_75_cov_27.200000,52.0,75,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_420_length_74_cov_119.789474,59.45945945945946,74,2,0.9864864864864865,0.9864864864864865,0.9864864864864865,0.0,NZ_CP028919.1,Chromosome
NODE_421_length_74_cov_101.105263,54.054054054054056,74,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_422_length_74_cov_44.210526,79.72972972972973,74,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_423_length_74_cov_16.736842,78.37837837837837,74,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_424_length_71_cov_29.250000,80.28169014084507,71,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_425_length_71_cov_5.187500,73.2394366197183,71,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_426_length_71_cov_3.000000,66.19718309859155,71,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_427_length_69_cov_2.785714,73.91304347826087,69,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_428_length_68_cov_21.000000,73.52941176470588,68,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_429_length_68_cov_5.000000,66.17647058823529,68,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_430_length_68_cov_3.846154,51.470588235294116,68,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_431_length_68_cov_3.000000,72.05882352941177,68,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_432_length_68_cov_3.000000,72.05882352941177,68,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_433_length_67_cov_11.250000,70.14925373134328,67,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_434_length_66_cov_14.454545,74.24242424242425,66,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_435_length_66_cov_3.000000,57.57575757575758,66,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_436_length_65_cov_3.200000,78.46153846153847,65,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_437_length_65_cov_3.100000,78.46153846153847,65,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_438_length_64_cov_87.666667,48.4375,64,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_439_length_64_cov_5.888889,65.625,64,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_440_length_63_cov_33.000000,53.96825396825397,63,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_441_length_62_cov_23.000000,75.80645161290323,62,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_442_length_62_cov_16.000000,77.41935483870968,62,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_443_length_60_cov_28.000000,83.33333333333333,60,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_444_length_60_cov_26.000000,85.0,60,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_445_length_59_cov_18.000000,84.7457627118644,59,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_446_length_59_cov_12.000000,83.05084745762711,59,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_447_length_59_cov_10.750000,71.1864406779661,59,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_448_length_58_cov_106.666667,56.89655172413793,58,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_449_length_58_cov_93.000000,70.6896551724138,58,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_450_length_58_cov_92.000000,79.3103448275862,58,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_451_length_58_cov_61.333333,48.275862068965516,58,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_452_length_58_cov_34.333333,77.58620689655173,58,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_453_length_57_cov_140.000000,50.87719298245614,57,2,0.9824561403508771,0.9736842105263158,0.9736842105263158,7.694675284702985e-05,NZ_CP020926.1,Chromosome
NODE_454_length_57_cov_99.000000,57.89473684210526,57,26,0.7894736842105263,0.6666666666666666,0.6754385964912281,0.0006451689277174042,NZ_CP020530.1,Chromosome
NODE_455_length_57_cov_93.500000,71.9298245614035,57,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_456_length_57_cov_84.500000,71.9298245614035,57,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_457_length_57_cov_78.500000,52.63157894736842,57,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_458_length_57_cov_66.500000,54.3859649122807,57,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_459_length_57_cov_63.500000,57.89473684210526,57,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_460_length_57_cov_46.500000,56.14035087719298,57,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_461_length_57_cov_37.000000,63.1578947368421,57,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_462_length_57_cov_32.000000,61.40350877192982,57,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_463_length_57_cov_29.000000,59.64912280701754,57,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_464_length_56_cov_141.000000,58.92857142857143,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_465_length_56_cov_127.000000,50.0,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_466_length_56_cov_74.000000,80.35714285714286,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_467_length_56_cov_69.000000,58.92857142857143,56,1,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.0,NZ_CP020926.1,Chromosome
NODE_468_length_56_cov_68.000000,55.357142857142854,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_469_length_56_cov_61.000000,57.142857142857146,56,26,0.8214285714285714,0.6785714285714286,0.6847527472527473,0.0008325723040695569,NZ_CP020530.1,Chromosome
NODE_470_length_56_cov_57.000000,60.714285714285715,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_471_length_56_cov_55.000000,46.42857142857143,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_472_length_56_cov_51.000000,60.714285714285715,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_473_length_56_cov_50.000000,73.21428571428571,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_474_length_56_cov_49.000000,58.92857142857143,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_475_length_56_cov_41.000000,57.142857142857146,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_476_length_56_cov_39.000000,55.357142857142854,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_477_length_56_cov_38.000000,53.57142857142857,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_478_length_56_cov_37.000000,46.42857142857143,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_479_length_56_cov_33.000000,58.92857142857143,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_480_length_56_cov_28.000000,57.142857142857146,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_481_length_56_cov_26.000000,60.714285714285715,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_482_length_56_cov_24.000000,58.92857142857143,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_483_length_56_cov_23.000000,51.785714285714285,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_484_length_56_cov_19.000000,60.714285714285715,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_485_length_56_cov_11.000000,57.142857142857146,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_486_length_56_cov_8.000000,66.07142857142857,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
